cell_id,province_name,district_name,sector_name ,cell_name
RWA.3.2.1.4_1,Iburasirazuba,Gatsibo,Gasange,Viro
RWA.3.2.2.1_1,Iburasirazuba,Gatsibo,Gatsibo,Gatsibo
RWA.3.2.2.2_1,Iburasirazuba,Gatsibo,Gatsibo,Manishya
RWA.3.2.2.3_1,Iburasirazuba,Gatsibo,Gatsibo,Mugera
RWA.3.2.2.4_1,Iburasirazuba,Gatsibo,Gatsibo,Nyabicwamba
RWA.3.2.2.5_1,Iburasirazuba,Gatsibo,Gatsibo,Nyagahanga
RWA.3.2.3.1_1,Iburasirazuba,Gatsibo,Gitoki,Bukomane
RWA.3.2.3.2_1,Iburasirazuba,Gatsibo,Gitoki,Cyabusheshe
RWA.3.2.3.3_1,Iburasirazuba,Gatsibo,Gitoki,Karubungo
RWA.3.2.3.4_1,Iburasirazuba,Gatsibo,Gitoki,Mpondwa
RWA.3.2.3.5_1,Iburasirazuba,Gatsibo,Gitoki,Nyamirama
RWA.3.2.3.6_1,Iburasirazuba,Gatsibo,Gitoki,Rubira
RWA.3.2.4.1_1,Iburasirazuba,Gatsibo,Kabarore,Kabarore
RWA.3.2.4.4_1,Iburasirazuba,Gatsibo,Kabarore,Kabeza
RWA.3.2.4.2_1,Iburasirazuba,Gatsibo,Kabarore,Kabeza(1)
RWA.3.2.4.3_1,Iburasirazuba,Gatsibo,Kabarore,Kabeza(2)
RWA.3.2.4.5_1,Iburasirazuba,Gatsibo,Kabarore,Karenge
RWA.3.2.4.6_1,Iburasirazuba,Gatsibo,Kabarore,Marimba
RWA.3.2.4.7_1,Iburasirazuba,Gatsibo,Kabarore,Nyabikiri
RWA.3.2.4.8_1,Iburasirazuba,Gatsibo,Kabarore,Simbwa
RWA.3.2.5.1_1,Iburasirazuba,Gatsibo,Kageyo,Busetsa
RWA.3.2.5.2_1,Iburasirazuba,Gatsibo,Kageyo,Gituza
RWA.3.2.5.3_1,Iburasirazuba,Gatsibo,Kageyo,Kintu
RWA.3.2.5.4_1,Iburasirazuba,Gatsibo,Kageyo,Nyagisozi
RWA.3.2.6.1_1,Iburasirazuba,Gatsibo,Kiramuruzi,Akabuga
RWA.3.2.6.2_1,Iburasirazuba,Gatsibo,Kiramuruzi,Gakenke
RWA.3.2.6.3_1,Iburasirazuba,Gatsibo,Kiramuruzi,Gakoni
RWA.3.2.6.4_1,Iburasirazuba,Gatsibo,Kiramuruzi,Nyabisindu
RWA.3.2.7.1_1,Iburasirazuba,Gatsibo,Kiziguro,Agakomeye
RWA.3.2.7.2_1,Iburasirazuba,Gatsibo,Kiziguro,Mbogo
RWA.3.2.7.3_1,Iburasirazuba,Gatsibo,Kiziguro,Ndatemwa
RWA.3.2.7.4_1,Iburasirazuba,Gatsibo,Kiziguro,Rubona
RWA.3.2.8.1_1,Iburasirazuba,Gatsibo,Muhura,Bibare
RWA.3.2.8.2_1,Iburasirazuba,Gatsibo,Muhura,Gakorokombe
RWA.3.2.8.3_1,Iburasirazuba,Gatsibo,Muhura,Mamfu
RWA.3.2.8.4_1,Iburasirazuba,Gatsibo,Muhura,Rumuli
RWA.3.2.8.5_1,Iburasirazuba,Gatsibo,Muhura,Taba
RWA.3.2.9.1_1,Iburasirazuba,Gatsibo,Murambi,Murambi
RWA.3.2.9.2_1,Iburasirazuba,Gatsibo,Murambi,Nyamiyaga
RWA.3.2.9.3_1,Iburasirazuba,Gatsibo,Murambi,Rwankuba
RWA.3.2.9.4_1,Iburasirazuba,Gatsibo,Murambi,Rwimitereri
RWA.3.2.10.1_1,Iburasirazuba,Gatsibo,Ngarama,Bugamba
RWA.3.2.10.2_1,Iburasirazuba,Gatsibo,Ngarama,Karambi
RWA.3.2.10.3_1,Iburasirazuba,Gatsibo,Ngarama,Kigasha
RWA.3.2.10.4_1,Iburasirazuba,Gatsibo,Ngarama,Ngarama
RWA.3.2.10.5_1,Iburasirazuba,Gatsibo,Ngarama,Nyarubungo
RWA.3.2.11.1_1,Iburasirazuba,Gatsibo,Nyagihanga,Gitinda
RWA.3.2.11.2_1,Iburasirazuba,Gatsibo,Nyagihanga,Kibare
RWA.3.2.11.3_1,Iburasirazuba,Gatsibo,Nyagihanga,Mayange
RWA.3.2.11.4_1,Iburasirazuba,Gatsibo,Nyagihanga,Murambi
RWA.3.2.11.5_1,Iburasirazuba,Gatsibo,Nyagihanga,Nyagitabire
RWA.3.2.11.6_1,Iburasirazuba,Gatsibo,Nyagihanga,Nyamirama
RWA.3.2.12.1_1,Iburasirazuba,Gatsibo,Remera,Bushobora
RWA.3.2.12.2_1,Iburasirazuba,Gatsibo,Remera,Butiruka
RWA.3.2.12.3_1,Iburasirazuba,Gatsibo,Remera,Kigabiro
RWA.3.2.12.4_1,Iburasirazuba,Gatsibo,Remera,Nyagakombe
RWA.3.2.12.5_1,Iburasirazuba,Gatsibo,Remera,Rurenge
RWA.3.2.12.6_1,Iburasirazuba,Gatsibo,Remera,Rwarenga
RWA.3.2.13.1_1,Iburasirazuba,Gatsibo,Rugarama,Bugarama
RWA.3.2.13.2_1,Iburasirazuba,Gatsibo,Rugarama,Gihuta
RWA.3.2.13.3_1,Iburasirazuba,Gatsibo,Rugarama,Kanyangese
RWA.3.2.13.4_1,Iburasirazuba,Gatsibo,Rugarama,Matare
RWA.3.2.13.5_1,Iburasirazuba,Gatsibo,Rugarama,Matunguru
RWA.3.2.13.6_1,Iburasirazuba,Gatsibo,Rugarama,Remera
RWA.3.2.14.1_1,Iburasirazuba,Gatsibo,Rwimbogo,Kiburara
RWA.3.2.14.2_1,Iburasirazuba,Gatsibo,Rwimbogo,Munini
RWA.3.2.14.3_1,Iburasirazuba,Gatsibo,Rwimbogo,Nyamatete
RWA.3.2.14.4_1,Iburasirazuba,Gatsibo,Rwimbogo,Rwikiniro
RWA.3.3.1.1_1,Iburasirazuba,Kayonza,Gahini,Juru
RWA.3.3.1.2_1,Iburasirazuba,Kayonza,Gahini,Kahi
RWA.3.3.1.3_1,Iburasirazuba,Kayonza,Gahini,Kiyenzi
RWA.3.3.1.4_1,Iburasirazuba,Kayonza,Gahini,Urugarama
RWA.3.3.2.1_1,Iburasirazuba,Kayonza,Kabare,Cyarubare
RWA.3.3.2.2_1,Iburasirazuba,Kayonza,Kabare,Gitara
RWA.3.3.2.3_1,Iburasirazuba,Kayonza,Kabare,Kirehe
RWA.3.3.2.6_1,Iburasirazuba,Kayonza,Kabare,Rubimba
RWA.3.3.2.4_1,Iburasirazuba,Kayonza,Kabare,Rubimba(1)
RWA.3.3.2.5_1,Iburasirazuba,Kayonza,Kabare,Rubimba(2)
RWA.3.3.2.7_1,Iburasirazuba,Kayonza,Kabare,Rubumba
RWA.3.3.3.1_1,Iburasirazuba,Kayonza,Kabarondo,Cyabajwa
RWA.3.3.3.2_1,Iburasirazuba,Kayonza,Kabarondo,Cyinzovu
RWA.3.3.3.3_1,Iburasirazuba,Kayonza,Kabarondo,Kabura
RWA.3.3.3.4_1,Iburasirazuba,Kayonza,Kabarondo,Rusera
RWA.3.3.4.1_1,Iburasirazuba,Kayonza,Mukarange,Bwiza
RWA.3.3.4.2_1,Iburasirazuba,Kayonza,Mukarange,Kayonza
RWA.3.3.4.3_1,Iburasirazuba,Kayonza,Mukarange,Mburabuturo
RWA.3.3.4.4_1,Iburasirazuba,Kayonza,Mukarange,Nyagatovu
RWA.3.3.4.5_1,Iburasirazuba,Kayonza,Mukarange,Rugendabari
RWA.3.3.5.1_1,Iburasirazuba,Kayonza,Murama,Bunyentongo
RWA.3.3.5.2_1,Iburasirazuba,Kayonza,Murama,Muko
RWA.3.3.5.3_1,Iburasirazuba,Kayonza,Murama,Murama
RWA.3.3.5.4_1,Iburasirazuba,Kayonza,Murama,Nyakanazi
RWA.3.3.5.5_1,Iburasirazuba,Kayonza,Murama,Rusave
RWA.3.3.6.1_1,Iburasirazuba,Kayonza,Murundi,Buhabwa
RWA.3.3.6.2_1,Iburasirazuba,Kayonza,Murundi,Karambi
RWA.3.3.6.3_1,Iburasirazuba,Kayonza,Murundi,Murundi
RWA.3.3.6.4_1,Iburasirazuba,Kayonza,Murundi,Ryamanyoni
RWA.3.3.7.1_1,Iburasirazuba,Kayonza,Mwiri,Kageyo
RWA.3.3.7.2_1,Iburasirazuba,Kayonza,Mwiri,Migera
RWA.3.3.7.3_1,Iburasirazuba,Kayonza,Mwiri,Nyamugari
RWA.3.3.7.4_1,Iburasirazuba,Kayonza,Mwiri,Nyawera
RWA.3.3.8.1_1,Iburasirazuba,Kayonza,Ndego,Byimana
RWA.3.3.8.2_1,Iburasirazuba,Kayonza,Ndego,Isangano
RWA.3.3.8.3_1,Iburasirazuba,Kayonza,Ndego,Karambi
RWA.3.3.8.4_1,Iburasirazuba,Kayonza,Ndego,Kiyovu
RWA.3.3.9.1_1,Iburasirazuba,Kayonza,Nyamirama,Gikaya
RWA.3.3.9.2_1,Iburasirazuba,Kayonza,Nyamirama,Musumba
RWA.3.3.9.3_1,Iburasirazuba,Kayonza,Nyamirama,Rurambi
RWA.3.3.9.4_1,Iburasirazuba,Kayonza,Nyamirama,Shyogo
RWA.3.3.10.1_1,Iburasirazuba,Kayonza,Rukara,Kawangire
RWA.3.3.10.2_1,Iburasirazuba,Kayonza,Rukara,Rukara
RWA.3.3.10.3_1,Iburasirazuba,Kayonza,Rukara,Rwimishinya
RWA.3.3.11.1_1,Iburasirazuba,Kayonza,Ruramira,Bugambira
RWA.3.3.11.2_1,Iburasirazuba,Kayonza,Ruramira,Nkamba
RWA.3.3.11.3_1,Iburasirazuba,Kayonza,Ruramira,Ruyonza
RWA.3.3.11.4_1,Iburasirazuba,Kayonza,Ruramira,Umubuga
RWA.3.3.12.1_1,Iburasirazuba,Kayonza,Rwinkwavu,Gihinga
RWA.3.3.12.2_1,Iburasirazuba,Kayonza,Rwinkwavu,Mbarara
RWA.3.3.12.3_1,Iburasirazuba,Kayonza,Rwinkwavu,Mukoyoyo
RWA.3.3.12.4_1,Iburasirazuba,Kayonza,Rwinkwavu,Nkondo
RWA.3.4.1.1_1,Iburasirazuba,Kirehe,Gahara,Butezi
RWA.3.4.1.2_1,Iburasirazuba,Kirehe,Gahara,Muhamba
RWA.3.4.1.3_1,Iburasirazuba,Kirehe,Gahara,Murehe
RWA.3.4.1.4_1,Iburasirazuba,Kirehe,Gahara,Nyagasenyi
RWA.3.4.1.5_1,Iburasirazuba,Kirehe,Gahara,Nyakagezi
RWA.3.4.1.6_1,Iburasirazuba,Kirehe,Gahara,Rubimba
RWA.3.4.2.1_1,Iburasirazuba,Kirehe,Gatore,Curazo
RWA.3.4.2.2_1,Iburasirazuba,Kirehe,Gatore,Cyunuzi
RWA.3.4.2.3_1,Iburasirazuba,Kirehe,Gatore,Muganza
RWA.3.4.2.4_1,Iburasirazuba,Kirehe,Gatore,Nyamiryango
RWA.3.4.2.5_1,Iburasirazuba,Kirehe,Gatore,Rwabutazi
RWA.3.4.2.6_1,Iburasirazuba,Kirehe,Gatore,Rwantonde
RWA.3.4.3.1_1,Iburasirazuba,Kirehe,Kigarama,Cyanya
RWA.3.4.3.2_1,Iburasirazuba,Kirehe,Kigarama,Kigarama
RWA.3.4.3.3_1,Iburasirazuba,Kirehe,Kigarama,Kiremera
RWA.3.4.3.4_1,Iburasirazuba,Kirehe,Kigarama,Nyakerera
RWA.3.4.3.5_1,Iburasirazuba,Kirehe,Kigarama,Nyankurazo
RWA.3.4.4.1_1,Iburasirazuba,Kirehe,Kigina,Gatarama
RWA.3.4.4.2_1,Iburasirazuba,Kirehe,Kigina,Rugarama
RWA.3.4.4.3_1,Iburasirazuba,Kirehe,Kigina,Ruhanga
RWA.3.4.4.4_1,Iburasirazuba,Kirehe,Kigina,Rwanteru
RWA.3.4.5.1_1,Iburasirazuba,Kirehe,Kirehe,Gahama
RWA.3.4.5.2_1,Iburasirazuba,Kirehe,Kirehe,Kirehe
RWA.3.4.5.3_1,Iburasirazuba,Kirehe,Kirehe,Nyabigega
RWA.3.4.5.4_1,Iburasirazuba,Kirehe,Kirehe,Nyabikokora
RWA.3.4.5.5_1,Iburasirazuba,Kirehe,Kirehe,Rwesero
RWA.3.4.6.1_1,Iburasirazuba,Kirehe,Mahama,Kamombo
RWA.3.4.6.2_1,Iburasirazuba,Kirehe,Mahama,Mwoga
RWA.3.4.6.3_1,Iburasirazuba,Kirehe,Mahama,Saruhembe
RWA.3.4.6.4_1,Iburasirazuba,Kirehe,Mahama,Umunini
RWA.3.4.7.1_1,Iburasirazuba,Kirehe,Mpanga,Bwiyorere
RWA.3.4.7.2_1,Iburasirazuba,Kirehe,Mpanga,Kankobwa
RWA.3.4.7.3_1,Iburasirazuba,Kirehe,Mpanga,Mpanga
RWA.3.4.7.4_1,Iburasirazuba,Kirehe,Mpanga,Mushongi
RWA.3.4.7.5_1,Iburasirazuba,Kirehe,Mpanga,Nasho
RWA.3.4.7.6_1,Iburasirazuba,Kirehe,Mpanga,Nyakabungo
RWA.3.4.7.7_1,Iburasirazuba,Kirehe,Mpanga,Rubaya
RWA.3.4.8.1_1,Iburasirazuba,Kirehe,Musaza,Gasarabwayi
RWA.3.4.8.2_1,Iburasirazuba,Kirehe,Musaza,Kabuga
RWA.3.4.8.3_1,Iburasirazuba,Kirehe,Musaza,Mubuga
RWA.3.4.8.4_1,Iburasirazuba,Kirehe,Musaza,Musaza
RWA.3.4.8.5_1,Iburasirazuba,Kirehe,Musaza,Nganda
RWA.3.4.9.1_1,Iburasirazuba,Kirehe,Mushikiri,Bisagara
RWA.3.4.9.2_1,Iburasirazuba,Kirehe,Mushikiri,Cyamigurwa
RWA.3.4.9.3_1,Iburasirazuba,Kirehe,Mushikiri,Rugarama
RWA.3.4.9.4_1,Iburasirazuba,Kirehe,Mushikiri,Rwanyamuhanga
RWA.3.4.9.5_1,Iburasirazuba,Kirehe,Mushikiri,Rwayikona
RWA.3.4.10.1_1,Iburasirazuba,Kirehe,Nasho,Cyambwe
RWA.3.4.10.2_1,Iburasirazuba,Kirehe,Nasho,Kagese
RWA.3.4.10.3_1,Iburasirazuba,Kirehe,Nasho,Ntaruka
RWA.3.4.10.4_1,Iburasirazuba,Kirehe,Nasho,Rubirizi
RWA.3.4.10.5_1,Iburasirazuba,Kirehe,Nasho,Rugoma
RWA.3.4.11.1_1,Iburasirazuba,Kirehe,Nyamugari,Bukora
RWA.3.4.11.2_1,Iburasirazuba,Kirehe,Nyamugari,Kagasa
RWA.3.4.11.3_1,Iburasirazuba,Kirehe,Nyamugari,Kazizi
RWA.3.4.11.4_1,Iburasirazuba,Kirehe,Nyamugari,Kiyanzi
RWA.3.4.11.5_1,Iburasirazuba,Kirehe,Nyamugari,Nyamugari
RWA.3.4.12.1_1,Iburasirazuba,Kirehe,Nyarubuye,Mareba
RWA.3.4.12.2_1,Iburasirazuba,Kirehe,Nyarubuye,Nyabitare
RWA.3.4.12.3_1,Iburasirazuba,Kirehe,Nyarubuye,Nyarutunga
RWA.3.5.1.1_1,Iburasirazuba,Ngoma,Gashanda,Cyerwa
RWA.3.5.1.2_1,Iburasirazuba,Ngoma,Gashanda,Giseri
RWA.3.5.1.3_1,Iburasirazuba,Ngoma,Gashanda,Munege
RWA.3.5.1.4_1,Iburasirazuba,Ngoma,Gashanda,Mutsindo
RWA.3.5.2.1_1,Iburasirazuba,Ngoma,Jarama,Ihanika
RWA.3.5.2.2_1,Iburasirazuba,Ngoma,Jarama,Jarama
RWA.3.5.2.3_1,Iburasirazuba,Ngoma,Jarama,Karenge
RWA.3.5.2.4_1,Iburasirazuba,Ngoma,Jarama,Kibimba
RWA.3.5.2.5_1,Iburasirazuba,Ngoma,Jarama,Kigoma
RWA.3.5.3.1_1,Iburasirazuba,Ngoma,Karembo,Akaziba
RWA.3.5.3.2_1,Iburasirazuba,Ngoma,Karembo,Karaba
RWA.3.5.3.3_1,Iburasirazuba,Ngoma,Karembo,Nyamirambo
RWA.3.5.4.1_1,Iburasirazuba,Ngoma,Kazo,Birenga
RWA.3.5.4.2_1,Iburasirazuba,Ngoma,Kazo,Gahurire
RWA.3.5.4.3_1,Iburasirazuba,Ngoma,Kazo,Karama
RWA.3.5.4.4_1,Iburasirazuba,Ngoma,Kazo,Kinyonzo
RWA.3.5.4.5_1,Iburasirazuba,Ngoma,Kazo,Umukamba
RWA.3.5.5.1_1,Iburasirazuba,Ngoma,Kibungo,Cyasemakamba
RWA.3.5.5.2_1,Iburasirazuba,Ngoma,Kibungo,Gahima
RWA.3.5.5.3_1,Iburasirazuba,Ngoma,Kibungo,Gatonde
RWA.3.5.5.4_1,Iburasirazuba,Ngoma,Kibungo,Karenge
RWA.3.5.5.5_1,Iburasirazuba,Ngoma,Kibungo,Mahango
RWA.3.5.6.1_1,Iburasirazuba,Ngoma,Mugesera,Akabungo
RWA.3.5.6.2_1,Iburasirazuba,Ngoma,Mugesera,Mugatare
RWA.3.5.6.3_1,Iburasirazuba,Ngoma,Mugesera,Ntanga
RWA.3.5.6.4_1,Iburasirazuba,Ngoma,Mugesera,Nyamugari
RWA.3.5.6.5_1,Iburasirazuba,Ngoma,Mugesera,Nyange
RWA.3.5.7.1_1,Iburasirazuba,Ngoma,Murama,Gitaraga
RWA.3.5.7.2_1,Iburasirazuba,Ngoma,Murama,Kigabiro
RWA.3.5.7.3_1,Iburasirazuba,Ngoma,Murama,Mvumba
RWA.3.5.7.4_1,Iburasirazuba,Ngoma,Murama,Rurenge
RWA.3.5.7.5_1,Iburasirazuba,Ngoma,Murama,Sakara
RWA.3.5.8.1_1,Iburasirazuba,Ngoma,Mutenderi,Karwema
RWA.3.5.8.2_1,Iburasirazuba,Ngoma,Mutenderi,Kibare
RWA.3.5.8.3_1,Iburasirazuba,Ngoma,Mutenderi,Mutenderi
RWA.3.5.8.4_1,Iburasirazuba,Ngoma,Mutenderi,Muzingira
RWA.3.5.8.5_1,Iburasirazuba,Ngoma,Mutenderi,Nyagasozi
RWA.3.5.9.1_1,Iburasirazuba,Ngoma,Remera,Bugera
RWA.3.5.9.2_1,Iburasirazuba,Ngoma,Remera,Kinunga
RWA.3.5.9.3_1,Iburasirazuba,Ngoma,Remera,Ndekwe
RWA.3.5.9.4_1,Iburasirazuba,Ngoma,Remera,Nyamagana
RWA.3.5.10.1_1,Iburasirazuba,Ngoma,Rukira,Buliba
RWA.3.5.10.2_1,Iburasirazuba,Ngoma,Rukira,Kibatsi
RWA.3.5.10.3_1,Iburasirazuba,Ngoma,Rukira,Nyaruvumu
RWA.3.5.10.4_1,Iburasirazuba,Ngoma,Rukira,Nyinya
RWA.3.5.11.1_1,Iburasirazuba,Ngoma,Rukumberi,Gituza
RWA.3.5.11.2_1,Iburasirazuba,Ngoma,Rukumberi,Ntovi
RWA.3.5.11.3_1,Iburasirazuba,Ngoma,Rukumberi,Rubago
RWA.3.5.11.4_1,Iburasirazuba,Ngoma,Rukumberi,Rubona
RWA.3.5.11.5_1,Iburasirazuba,Ngoma,Rukumberi,Rwintashya
RWA.3.5.12.1_1,Iburasirazuba,Ngoma,Rurenge,Akagarama
RWA.3.5.12.2_1,Iburasirazuba,Ngoma,Rurenge,Muhurire
RWA.3.5.12.3_1,Iburasirazuba,Ngoma,Rurenge,Musya
RWA.3.5.12.4_1,Iburasirazuba,Ngoma,Rurenge,Rugese
RWA.3.5.12.5_1,Iburasirazuba,Ngoma,Rurenge,Rujambara
RWA.3.5.12.6_1,Iburasirazuba,Ngoma,Rurenge,Rwikubo
RWA.3.5.13.1_1,Iburasirazuba,Ngoma,Sake,Gafunzo
RWA.3.5.13.2_1,Iburasirazuba,Ngoma,Sake,Kibonde
RWA.3.5.13.3_1,Iburasirazuba,Ngoma,Sake,Nkanga
RWA.3.5.13.4_1,Iburasirazuba,Ngoma,Sake,Rukoma
RWA.3.5.14.1_1,Iburasirazuba,Ngoma,Zaza,Nyagasozi
RWA.3.5.14.2_1,Iburasirazuba,Ngoma,Zaza,Nyagatugunda
RWA.3.5.14.3_1,Iburasirazuba,Ngoma,Zaza,Ruhembe
RWA.3.5.14.4_1,Iburasirazuba,Ngoma,Zaza,Ruhinga
RWA.3.6.1.1_1,Iburasirazuba,Nyagatare,Gatunda,Cyagaju
RWA.3.6.1.2_1,Iburasirazuba,Nyagatare,Gatunda,Kabeza
RWA.3.6.1.3_1,Iburasirazuba,Nyagatare,Gatunda,Nyamikamba
RWA.3.6.1.4_1,Iburasirazuba,Nyagatare,Gatunda,Nyamirembe
RWA.3.6.1.5_1,Iburasirazuba,Nyagatare,Gatunda,Nyangara
RWA.3.6.1.6_1,Iburasirazuba,Nyagatare,Gatunda,Nyarurema
RWA.3.6.1.7_1,Iburasirazuba,Nyagatare,Gatunda,Rwensheke
RWA.3.6.2.1_1,Iburasirazuba,Nyagatare,Karama,Bushara
RWA.3.6.2.2_1,Iburasirazuba,Nyagatare,Karama,Cyenkwanzi
RWA.3.6.2.3_1,Iburasirazuba,Nyagatare,Karama,Gikagati
RWA.3.6.2.4_1,Iburasirazuba,Nyagatare,Karama,Gikundamvura
RWA.3.6.2.5_1,Iburasirazuba,Nyagatare,Karama,Kabuga
RWA.3.6.2.6_1,Iburasirazuba,Nyagatare,Karama,Ndego
RWA.3.6.2.7_1,Iburasirazuba,Nyagatare,Karama,Nyakiga
RWA.3.6.3.1_1,Iburasirazuba,Nyagatare,Karangazi,Kamate
RWA.3.6.3.2_1,Iburasirazuba,Nyagatare,Karangazi,Karama
RWA.3.6.3.3_1,Iburasirazuba,Nyagatare,Karangazi,Kizirakome
RWA.3.6.3.4_1,Iburasirazuba,Nyagatare,Karangazi,Mbare
RWA.3.6.3.5_1,Iburasirazuba,Nyagatare,Karangazi,Musenyi
RWA.3.6.3.6_1,Iburasirazuba,Nyagatare,Karangazi,Ndama
RWA.3.6.3.7_1,Iburasirazuba,Nyagatare,Karangazi,Nyagashanga
RWA.3.6.3.8_1,Iburasirazuba,Nyagatare,Karangazi,Nyamirama
RWA.3.6.3.9_1,Iburasirazuba,Nyagatare,Karangazi,Rubagabaga
RWA.3.6.3.10_1,Iburasirazuba,Nyagatare,Karangazi,Rwenyemera
RWA.3.6.3.11_1,Iburasirazuba,Nyagatare,Karangazi,Rwisirabo
RWA.3.6.4.1_1,Iburasirazuba,Nyagatare,Katabagemu,Bayigaburire
RWA.3.6.4.2_1,Iburasirazuba,Nyagatare,Katabagemu,Kaduha
RWA.3.6.4.3_1,Iburasirazuba,Nyagatare,Katabagemu,Kanyeganyege
RWA.3.6.4.4_1,Iburasirazuba,Nyagatare,Katabagemu,Katabagemu
RWA.3.6.4.5_1,Iburasirazuba,Nyagatare,Katabagemu,Kigarama
RWA.3.6.4.6_1,Iburasirazuba,Nyagatare,Katabagemu,Nyakigando
RWA.3.6.4.7_1,Iburasirazuba,Nyagatare,Katabagemu,Rubira
RWA.3.6.4.8_1,Iburasirazuba,Nyagatare,Katabagemu,Rugazi
RWA.3.6.4.9_1,Iburasirazuba,Nyagatare,Katabagemu,Rutoma
RWA.3.6.5.1_1,Iburasirazuba,Nyagatare,Kiyombe,Gataba
RWA.3.6.5.2_1,Iburasirazuba,Nyagatare,Kiyombe,Gitenga
RWA.3.6.5.3_1,Iburasirazuba,Nyagatare,Kiyombe,Kabungo
RWA.3.6.5.4_1,Iburasirazuba,Nyagatare,Kiyombe,Karambo
RWA.3.6.5.5_1,Iburasirazuba,Nyagatare,Kiyombe,Karujumba
RWA.3.6.5.6_1,Iburasirazuba,Nyagatare,Kiyombe,Tovu
RWA.3.6.6.1_1,Iburasirazuba,Nyagatare,Matimba,Bwera
RWA.3.6.6.2_1,Iburasirazuba,Nyagatare,Matimba,Byimana
RWA.3.6.6.3_1,Iburasirazuba,Nyagatare,Matimba,Cyembogo
RWA.3.6.6.4_1,Iburasirazuba,Nyagatare,Matimba,Kagitumba
RWA.3.6.6.5_1,Iburasirazuba,Nyagatare,Matimba,Kanyonza
RWA.3.6.6.6_1,Iburasirazuba,Nyagatare,Matimba,Matimba
RWA.3.6.6.7_1,Iburasirazuba,Nyagatare,Matimba,Nyabwishongwezi
RWA.3.6.6.8_1,Iburasirazuba,Nyagatare,Matimba,Rwentanga
RWA.3.6.7.1_1,Iburasirazuba,Nyagatare,Mimuri,Bibare
RWA.3.6.7.2_1,Iburasirazuba,Nyagatare,Mimuri,Gakoma
RWA.3.6.7.3_1,Iburasirazuba,Nyagatare,Mimuri,Mahoro
RWA.3.6.7.4_1,Iburasirazuba,Nyagatare,Mimuri,Mimuri
RWA.3.6.7.5_1,Iburasirazuba,Nyagatare,Mimuri,Rugari
RWA.3.6.8.1_1,Iburasirazuba,Nyagatare,Mukama,Bufunda
RWA.3.6.8.2_1,Iburasirazuba,Nyagatare,Mukama,Gatete
RWA.3.6.8.3_1,Iburasirazuba,Nyagatare,Mukama,Gihengeri
RWA.3.6.8.4_1,Iburasirazuba,Nyagatare,Mukama,Gishororo
RWA.3.6.8.5_1,Iburasirazuba,Nyagatare,Mukama,Kagina
RWA.3.6.8.6_1,Iburasirazuba,Nyagatare,Mukama,Rugarama
RWA.3.6.9.1_1,Iburasirazuba,Nyagatare,Musheri,Kibirizi
RWA.3.6.9.2_1,Iburasirazuba,Nyagatare,Musheri,Kijojo
RWA.3.6.9.3_1,Iburasirazuba,Nyagatare,Musheri,Musheri
RWA.3.6.9.4_1,Iburasirazuba,Nyagatare,Musheri,Ntoma
RWA.3.6.9.5_1,Iburasirazuba,Nyagatare,Musheri,Nyagatabire
RWA.3.6.9.6_1,Iburasirazuba,Nyagatare,Musheri,Nyamiyonga
RWA.3.6.9.7_1,Iburasirazuba,Nyagatare,Musheri,RugaramaI
RWA.3.6.9.8_1,Iburasirazuba,Nyagatare,Musheri,RugaramaIi
RWA.3.6.10.1_1,Iburasirazuba,Nyagatare,Nyagatare,Barija
RWA.3.6.10.2_1,Iburasirazuba,Nyagatare,Nyagatare,Bushoga
RWA.3.6.10.3_1,Iburasirazuba,Nyagatare,Nyagatare,Cyabayaga
RWA.3.6.10.4_1,Iburasirazuba,Nyagatare,Nyagatare,Gakirage
RWA.3.6.10.5_1,Iburasirazuba,Nyagatare,Nyagatare,Kamagiri
RWA.3.6.10.6_1,Iburasirazuba,Nyagatare,Nyagatare,Nsheke
RWA.3.6.10.7_1,Iburasirazuba,Nyagatare,Nyagatare,Nyagatare
RWA.3.6.10.8_1,Iburasirazuba,Nyagatare,Nyagatare,Rutaraka
RWA.3.6.10.9_1,Iburasirazuba,Nyagatare,Nyagatare,Ryabega
RWA.3.6.11.1_1,Iburasirazuba,Nyagatare,Rukomo,Gahurura
RWA.3.6.11.2_1,Iburasirazuba,Nyagatare,Rukomo,Gashenyi
RWA.3.6.11.3_1,Iburasirazuba,Nyagatare,Rukomo,Nyakagarama
RWA.3.6.11.4_1,Iburasirazuba,Nyagatare,Rukomo,RukomoIi
RWA.3.6.11.5_1,Iburasirazuba,Nyagatare,Rukomo,Rurenge
RWA.3.6.12.1_1,Iburasirazuba,Nyagatare,Rwempasha,Cyenjonjo
RWA.3.6.12.2_1,Iburasirazuba,Nyagatare,Rwempasha,Gasinga
RWA.3.6.12.3_1,Iburasirazuba,Nyagatare,Rwempasha,Kabare
RWA.3.6.12.4_1,Iburasirazuba,Nyagatare,Rwempasha,Kazaza
RWA.3.6.12.5_1,Iburasirazuba,Nyagatare,Rwempasha,Mishenyi
RWA.3.6.12.6_1,Iburasirazuba,Nyagatare,Rwempasha,Rugarama
RWA.3.6.12.7_1,Iburasirazuba,Nyagatare,Rwempasha,Rukorota
RWA.3.6.12.8_1,Iburasirazuba,Nyagatare,Rwempasha,Rutare
RWA.3.6.12.9_1,Iburasirazuba,Nyagatare,Rwempasha,Rwempasha
RWA.3.6.12.10_1,Iburasirazuba,Nyagatare,Rwempasha,Ryeru
